Target,Right Motor,Left Motor,Time (ms)
50,50.27,50.25,1.008
50,50.29,50.22,1.009
50,50.32,50.22,1.01
50,50.31,50.23,1.011
50,50.33,50.2,1.012
50,50.37,50.19,1.013
50,50.34,50.27,1.014
50,50.29,50.34,1.015
50,50.3,50.3,1.016
50,50.3,50.3,1.017
50,50.28,50.32,1.018
50,50.3,50.3,1.019
50,50.32,50.3,1.02
50,50.28,50.39,1.021
50,50.28,50.46,1.022
50,50.31,50.47,1.023
50,50.3,50.49,1.024
50,50.28,50.5,1.025
50,50.3,50.47,1.026
50,50.31,50.46,1.027
50,50.3,50.53,1.028
50,50.31,50.57,1.029
50,50.34,50.55,1.03
50,50.3,50.6,1.031
50,50.25,50.63,1.032
50,50.26,50.61,1.033
50,50.28,50.61,1.034
50,50.26,50.64,1.035
50,50.27,50.62,1.036
50,50.31,50.61,1.037
50,50.28,50.7,1.038
50,50.23,50.77,1.039
50,50.25,50.76,1.04
50,50.27,50.77,1.041
50,50.25,50.79,1.042
50,50.27,50.76,1.043
50,50.3,50.75,1.044
50,50.26,50.84,1.045
50,50.22,50.87,1.046
50,50.23,50.85,1.047
50,50.24,50.89,1.048
50,50.22,50.9,1.049
50,50.24,50.89,1.05
50,50.26,50.9,1.051
50,50.22,50.93,1.052
50,50.22,50.93,1.053
50,50.26,50.93,1.054
50,50.26,51.03,1.055
50,50.24,51.1,1.056
50,50.26,51.11,1.057
50,50.29,51.13,1.058
50,50.28,51.13,1.059
50,50.28,51.08,1.06
50,50.31,51.06,1.061
50,50.3,51.12,1.062
50,50.27,51.13,1.063
50,50.28,51.09,1.064
50,50.3,51.09,1.065
50,50.29,51.07,1.066
50,50.31,51.02,1.067
50,50.32,50.98,1.068
50,50.27,50.97,1.069
50,50.22,50.92,1.07
50,50.23,50.89,1.071
50,50.25,50.95,1.072
50,50.23,51,1.073
50,50.25,50.98,1.074
50,50.28,50.99,1.075
50,50.24,50.98,1.076
50,50.2,50.95,1.077
50,50.2,50.93,1.078
50,50.21,50.99,1.079
50,50.19,51,1.08
50,50.22,50.96,1.081
50,50.25,50.98,1.082
50,50.21,50.97,1.083
50,50.2,50.94,1.084
50,50.24,50.93,1.085
50,50.24,50.94,1.086
50,50.21,50.91,1.087
50,50.22,50.89,1.088
50,50.24,50.97,1.089
50,50.19,51.02,1.09
50,50.2,51.02,1.091
0,50.24,51.03,1.092
0,50.23,51.01,1.093
0,50.06,50.84,1.094
0,49.67,50.45,1.095
0,49.06,49.85,1.096
0,48.19,49.04,1.097
0,47.09,48.04,1.098
0,45.83,46.88,1.099
0,44.5,45.59,1.1
0,43.05,44.28,1.101
0,41.5,42.93,1.102
0,39.93,41.49,1.103
0,38.24,40.03,1.104
0,36.45,38.57,1.105
0,34.68,37.18,1.106
0,32.92,35.85,1.107
0,31.16,34.55,1.108
0,29.53,33.24,1.109
0,28.01,31.87,1.11
0,26.45,30.54,1.111
0,24.86,29.35,1.112
0,23.39,28.19,1.113
0,22,27.05,1.114
0,20.7,25.94,1.115
0,19.46,24.82,1.116
0,18.29,23.77,1.117
0,17.18,22.79,1.118
0,16.11,21.8,1.119
0,15.19,20.88,1.12
0,14.29,20.02,1.121
0,13.41,19.15,1.122
0,12.65,18.35,1.123
0,11.91,17.58,1.124
0,11.18,16.86,1.125
0,10.55,16.17,1.126
0,10.01,15.52,1.127
0,9.47,14.9,1.128
0,8.93,14.32,1.129
0,8.47,13.75,1.13
0,8.08,13.18,1.131
0,7.74,12.69,1.132
0,7.38,12.22,1.133
0,6.99,11.78,1.134
0,6.66,11.4,1.135
0,6.37,11.02,1.136
0,6.13,10.63,1.137
0,5.92,10.3,1.138
0,5.7,9.98,1.139
0,5.46,9.65,1.14
0,5.25,9.37,1.141
0,5.08,9.09,1.142
0,4.93,8.82,1.143
0,4.8,8.58,1.144
0,4.69,8.38,1.145
0,4.54,8.16,1.146
0,4.34,7.91,1.147
0,4.18,7.71,1.148
0,4.04,7.53,1.149
0,3.91,7.34,1.15
0,3.81,7.15,1.151
0,3.72,6.98,1.152
0,3.65,6.84,1.153
0,3.58,6.67,1.154
0,3.5,6.49,1.155
0,3.4,6.33,1.156
0,3.32,6.19,1.157
0,3.25,6.08,1.158
0,3.19,5.92,1.159
0,3.14,5.73,1.16
0,3.1,5.57,1.161
0,3.06,5.43,1.162
0,3.03,5.31,1.163
0,3.01,5.21,1.164
0,2.99,5.1,1.165
0,2.97,4.98,1.166
0,2.95,4.88,1.167
0,2.94,4.79,1.168
0,2.93,4.71,1.169
0,2.92,4.65,1.17
0,2.91,4.55,1.171
0,2.9,4.41,1.172
0,2.88,4.3,1.173
0,2.83,4.2,1.174
0,2.79,4.12,1.175
0,2.76,4.05,1.176
0,2.73,3.99,1.177
0,2.71,3.94,1.178
0,2.69,3.86,1.179
0,2.71,3.77,1.18
0,2.76,3.69,1.181
0,2.81,3.62,1.182
0,2.85,3.57,1.183
0,2.88,3.52,1.184
0,2.91,3.48,1.185
0,2.93,3.44,1.186
0,2.95,3.39,1.187
0,2.98,3.33,1.188
0,3.02,3.28,1.189
0,3.05,3.23,1.19
0,3.08,3.2,1.191
0,3.1,3.16,1.192
0,3.12,3.14,1.193
0,3.14,3.11,1.194
0,3.14,3.09,1.195
0,3.14,3.04,1.196
0,3.13,2.96,1.197
0,3.13,2.89,1.198
0,3.12,2.84,1.199
0,3.12,2.79,1.2
0,3.11,2.75,1.201
0,3.11,2.71,1.202
0,3.11,2.68,1.203
0,3.11,2.65,1.204
0,3.11,2.65,1.205
0,3.11,2.67,1.206
0,3.11,2.69,1.207
0,3.11,2.7,1.208
0,3.11,2.71,1.209
0,3.11,2.72,1.21
0,3.11,2.73,1.211
0,3.08,2.74,1.212
0,3.01,2.75,1.213
0,2.96,2.77,1.214
0,2.92,2.78,1.215
0,2.88,2.8,1.216
0,2.84,2.81,1.217
0,2.81,2.82,1.218
0,2.79,2.83,1.219
0,2.77,2.83,1.22
0,2.75,2.84,1.221
0,2.73,2.84,1.222
0,2.7,2.83,1.223
0,2.68,2.83,1.224
0,2.67,2.82,1.225
0,2.65,2.82,1.226
0,2.64,2.81,1.227
0,2.63,2.81,1.228
0,2.62,2.81,1.229
0,2.63,2.83,1.23
0,2.66,2.87,1.231
0,2.69,2.91,1.232
0,2.71,2.94,1.233
0,2.73,2.97,1.234
0,2.75,2.99,1.235
0,2.76,3.01,1.236
0,2.77,3.03,1.237
0,2.78,3.03,1.238
0,2.78,3.02,1.239
0,2.75,3.02,1.24
0,2.73,3.01,1.241
0,2.72,3.01,1.242
0,2.7,3.01,1.243
0,2.69,3,1.244
0,2.68,3,1.245
0,2.67,2.99,1.246
0,2.69,2.97,1.247
0,2.72,2.94,1.248
0,2.75,2.93,1.249
0,2.77,2.91,1.25
0,2.79,2.9,1.251
0,2.81,2.89,1.252
0,2.82,2.88,1.253
0,2.84,2.87,1.254
0,2.85,2.85,1.255
0,2.86,2.83,1.256
0,2.86,2.8,1.257
0,2.87,2.78,1.258
0,2.87,2.76,1.259
0,2.88,2.75,1.26
0,2.88,2.73,1.261
0,2.89,2.72,1.262
0,2.89,2.71,1.263
0,2.88,2.71,1.264
0,2.86,2.68,1.265
0,2.84,2.62,1.266
0,2.82,2.58,1.267
0,2.81,2.54,1.268
0,2.8,2.51,1.269
0,2.79,2.49,1.27
0,2.78,2.46,1.271
0,2.8,2.44,1.272
0,2.83,2.43,1.273
0,2.85,2.44,1.274
0,2.88,2.47,1.275
0,2.9,2.49,1.276
0,2.91,2.52,1.277
0,2.93,2.54,1.278
0,2.94,2.55,1.279
0,2.95,2.57,1.28
0,2.94,2.58,1.281
0,2.91,2.59,1.282
0,2.89,2.6,1.283
0,2.87,2.6,1.284
0,2.86,2.59,1.285
0,2.84,2.59,1.286
0,2.83,2.58,1.287
0,2.82,2.58,1.288
0,2.81,2.57,1.289
0,2.81,2.57,1.29
0,2.81,2.57,1.291
0,2.81,2.56,1.292
0,2.82,2.56,1.293
0,2.82,2.54,1.294
0,2.82,2.51,1.295
0,2.82,2.47,1.296
0,2.82,2.45,1.297
0,2.83,2.43,1.298
0,2.85,2.41,1.299
0,2.86,2.39,1.3
0,2.88,2.38,1.301
0,2.89,2.36,1.302
0,2.9,2.35,1.303
0,2.9,2.37,1.304
0,2.91,2.4,1.305
0,2.92,2.42,1.306
0,2.9,2.45,1.307
0,2.85,2.46,1.308
0,2.81,2.48,1.309
0,2.78,2.5,1.31
0,2.75,2.51,1.311
0,2.72,2.52,1.312
0,2.7,2.53,1.313
0,2.68,2.51,1.314
0,2.67,2.47,1.315
0,2.67,2.44,1.316
0,2.69,2.42,1.317
0,2.7,2.39,1.318
0,2.71,2.37,1.319
0,2.72,2.36,1.32
0,2.73,2.34,1.321
0,2.74,2.33,1.322
0,2.74,2.32,1.323
0,2.75,2.31,1.324
0,2.74,2.29,1.325
0,2.73,2.27,1.326
0,2.72,2.25,1.327
0,2.71,2.23,1.328
0,2.7,2.22,1.329
0,2.69,2.2,1.33
0,2.68,2.19,1.331
0,2.68,2.18,1.332
0,2.67,2.17,1.333
0,2.67,2.17,1.334
0,2.64,2.16,1.335
0,2.6,2.16,1.336
0,2.56,2.15,1.337
0,2.53,2.13,1.338
0,2.51,2.12,1.339
0,2.48,2.11,1.34
0,2.46,2.1,1.341
0,2.45,2.09,1.342
0,2.43,2.09,1.343
0,2.44,2.08,1.344
0,2.46,2.08,1.345
0,2.48,2.07,1.346
0,2.49,2.07,1.347
0,2.51,2.07,1.348
0,2.52,2.07,1.349
0,2.53,2.06,1.35
0,2.54,2.06,1.351
0,2.54,2.06,1.352
0,2.55,2.06,1.353
0,2.55,2.06,1.354
0,2.53,2.01,1.355
0,2.48,1.91,1.356
0,2.43,1.83,1.357
0,2.39,1.76,1.358
0,2.36,1.7,1.359
0,2.33,1.65,1.36
0,2.31,1.61,1.361
0,2.29,1.57,1.362
0,2.27,1.54,1.363
0,2.26,1.51,1.364
0,2.25,1.49,1.365
0,2.24,1.47,1.366
0,2.22,1.45,1.367
0,2.2,1.47,1.368
0,2.19,1.52,1.369
0,2.17,1.56,1.37
0,2.16,1.59,1.371
0,2.15,1.62,1.372
0,2.14,1.64,1.373
0,2.13,1.67,1.374
0,2.13,1.68,1.375
0,2.12,1.7,1.376
0,2.12,1.71,1.377
0,2.12,1.73,1.378
0,2.12,1.74,1.379
0,2.13,1.76,1.38
0,2.13,1.8,1.381
0,2.13,1.83,1.382
0,2.13,1.86,1.383
0,2.13,1.88,1.384
0,2.14,1.9,1.385
0,2.14,1.92,1.386
0,2.14,1.93,1.387
0,2.14,1.94,1.388
0,2.14,1.95,1.389
0,2.14,1.96,1.39
0,2.14,1.97,1.391
0,2.14,1.97,1.392
0,2.14,1.97,1.393
0,2.14,1.97,1.394
0,2.09,1.97,1.395
0,1.98,1.97,1.396
0,1.9,1.97,1.397
0,1.82,1.97,1.398
0,1.76,1.97,1.399
0,1.7,1.97,1.4
0,1.66,1.97,1.401
0,1.62,2.01,1.402
0,1.58,2.08,1.403
0,1.55,2.14,1.404
0,1.53,2.19,1.405
0,1.51,2.23,1.406
0,1.49,2.27,1.407
0,1.47,2.3,1.408
0,1.48,2.33,1.409
0,1.51,2.35,1.41
0,1.54,2.37,1.411
0,1.56,2.39,1.412
0,1.58,2.37,1.413
0,1.59,2.33,1.414
0,1.61,2.29,1.415
0,1.62,2.26,1.416
0,1.63,2.24,1.417
0,1.64,2.22,1.418
0,1.64,2.2,1.419
0,1.65,2.18,1.42
0,1.68,2.17,1.421
0,1.75,2.15,1.422
0,1.8,2.14,1.423
0,1.84,2.14,1.424
0,1.88,2.13,1.425
0,1.91,2.12,1.426
0,1.94,2.12,1.427
0,1.96,2.08,1.428
0,1.98,2.02,1.429
0,2,1.96,1.43
0,2.01,1.92,1.431
0,2.02,1.88,1.432
0,2.03,1.85,1.433
0,2.03,1.82,1.434
0,2.04,1.79,1.435
0,2.04,1.77,1.436
0,2.05,1.75,1.437
0,2.05,1.74,1.438
0,2.05,1.73,1.439
0,2.05,1.72,1.44
0,2.05,1.71,1.441
0,2.08,1.7,1.442
0,2.11,1.69,1.443
0,2.14,1.69,1.444
0,2.17,1.66,1.445
0,2.19,1.62,1.446
0,2.21,1.59,1.447
0,2.23,1.56,1.448
0,2.25,1.53,1.449
0,2.26,1.51,1.45
0,2.27,1.5,1.451
0,2.28,1.48,1.452
0,2.29,1.47,1.453
0,2.29,1.46,1.454
0,2.3,1.45,1.455
0,2.3,1.44,1.456
0,2.25,1.43,1.457
0,2.16,1.43,1.458
0,2.08,1.42,1.459
0,2.01,1.42,1.46
0,1.95,1.41,1.461
0,1.91,1.41,1.462
0,1.86,1.41,1.463
0,1.83,1.4,1.464
0,1.8,1.4,1.465
0,1.77,1.4,1.466
0,1.75,1.4,1.467
0,1.73,1.4,1.468
0,1.71,1.4,1.469
0,1.7,1.4,1.47
0,1.69,1.4,1.471
0,1.67,1.39,1.472
0,1.67,1.39,1.473
0,1.66,1.39,1.474
0,1.65,1.39,1.475
0,1.62,1.39,1.476
0,1.58,1.39,1.477
0,1.54,1.39,1.478
0,1.51,1.39,1.479
0,1.48,1.39,1.48
0,1.45,1.39,1.481
0,1.43,1.39,1.482
0,1.41,1.39,1.483
0,1.4,1.39,1.484
0,1.39,1.39,1.485
0,1.37,1.39,1.486
0,1.36,1.39,1.487
0,1.4,1.39,1.488
0,1.48,1.39,1.489
0,1.55,1.39,1.49
0,1.61,1.39,1.491
0,1.66,1.39,1.492
0,1.7,1.39,1.493
0,1.73,1.39,1.494
0,1.76,1.39,1.495
0,1.79,1.39,1.496
0,1.81,1.39,1.497
0,1.83,1.39,1.498
0,1.85,1.39,1.499
0,1.86,1.39,1.5
0,1.87,1.39,1.501
0,1.88,1.39,1.502
0,1.87,1.39,1.503
0,1.82,1.39,1.504
0,1.78,1.39,1.505
0,1.75,1.39,1.506
0,1.73,1.39,1.507
0,1.7,1.39,1.508
0,1.68,1.39,1.509
0,1.67,1.39,1.51
0,1.65,1.39,1.511
0,1.64,1.39,1.512
0,1.63,1.39,1.513
0,1.62,1.39,1.514
0,1.64,1.39,1.515
0,1.69,1.39,1.516
0,1.73,1.39,1.517
0,1.77,1.39,1.518
0,1.8,1.39,1.519
0,1.83,1.39,1.52
0,1.85,1.39,1.521
0,1.87,1.39,1.522
0,1.88,1.39,1.523
0,1.9,1.39,1.524
0,1.91,1.39,1.525
0,1.92,1.39,1.526
0,1.93,1.39,1.527
0,1.95,1.39,1.528
0,1.96,1.39,1.529
0,1.97,1.39,1.53
0,1.98,1.39,1.531
0,1.98,1.39,1.532
0,1.99,1.39,1.533
0,2,1.39,1.534
0,2,1.39,1.535
0,2,1.39,1.536
0,2.01,1.39,1.537
0,2.01,1.39,1.538
0,2.01,1.39,1.539
0,2,1.39,1.54
0,1.96,1.39,1.541
0,1.93,1.39,1.542
0,1.91,1.31,1.543
0,1.89,1.15,1.544
0,1.87,1.02,1.545
0,1.85,0.91,1.546
0,1.84,0.81,1.547
0,1.83,0.73,1.548
0,1.82,0.66,1.549
0,1.81,0.6,1.55
0,1.8,0.54,1.551
0,1.82,0.5,1.552
0,1.85,0.46,1.553
0,1.88,0.43,1.554
0,1.9,0.4,1.555
0,1.92,0.38,1.556
0,1.94,0.36,1.557
0,1.95,0.34,1.558
0,1.96,0.33,1.559
0,1.97,0.4,1.56
0,1.98,0.55,1.561
0,1.99,0.67,1.562
0,2,0.78,1.563
0,2,0.87,1.564
0,2.01,0.94,1.565
0,1.99,1.01,1.566
0,1.94,1.07,1.567
0,1.91,1.11,1.568
0,1.88,1.15,1.569
0,1.85,1.19,1.57
0,1.83,1.22,1.571
0,1.81,1.25,1.572
0,1.79,1.27,1.573
0,1.78,1.29,1.574
0,1.77,1.32,1.575
0,1.76,1.35,1.576
0,1.75,1.39,1.577
0,1.74,1.41,1.578
0,1.74,1.44,1.579
0,1.73,1.46,1.58
0,1.72,1.48,1.581
0,1.72,1.49,1.582
0,1.71,1.5,1.583
0,1.7,1.51,1.584
0,1.7,1.52,1.585
0,1.69,1.53,1.586
0,1.69,1.54,1.587
0,1.69,1.54,1.588
0,1.69,1.55,1.589
0,1.68,1.55,1.59
0,1.68,1.56,1.591
0,1.68,1.56,1.592
0,1.7,1.56,1.593
0,1.74,1.56,1.594
0,1.77,1.54,1.595
0,1.79,1.49,1.596
0,1.82,1.45,1.597
0,1.84,1.41,1.598
0,1.85,1.38,1.599
0,1.87,1.36,1.6
0,1.88,1.33,1.601
0,1.89,1.31,1.602
0,1.9,1.3,1.603
0,1.91,1.28,1.604
0,1.91,1.27,1.605
0,1.92,1.26,1.606
0,1.92,1.25,1.607
0,1.93,1.25,1.608
0,1.93,1.24,1.609
0,1.9,1.27,1.61
0,1.83,1.32,1.611
0,1.77,1.37,1.612
0,1.72,1.41,1.613
0,1.67,1.44,1.614
0,1.64,1.47,1.615
0,1.6,1.49,1.616
0,1.58,1.51,1.617
0,1.55,1.53,1.618
0,1.54,1.55,1.619
0,1.52,1.56,1.62
0,1.5,1.57,1.621
0,1.49,1.58,1.622
0,1.48,1.59,1.623
0,1.5,1.59,1.624
0,1.53,1.6,1.625
0,1.56,1.6,1.626
0,1.59,1.61,1.627
0,1.61,1.61,1.628
0,1.63,1.62,1.629
0,1.65,1.62,1.63
0,1.66,1.62,1.631
0,1.67,1.62,1.632
0,1.68,1.62,1.633
0,1.69,1.63,1.634
0,1.7,1.63,1.635
0,1.71,1.63,1.636
0,1.71,1.63,1.637
0,1.71,1.63,1.638
0,1.71,1.63,1.639
0,1.7,1.63,1.64
0,1.7,1.63,1.641
0,1.69,1.63,1.642
0,1.69,1.63,1.643
0,1.69,1.57,1.644
0,1.69,1.44,1.645
0,1.69,1.34,1.646
0,1.68,1.25,1.647
0,1.68,1.17,1.648
0,1.68,1.1,1.649
0,1.68,1.05,1.65
0,1.68,1,1.651
0,1.68,0.96,1.652
0,1.68,0.92,1.653
0,1.68,0.89,1.654
0,1.68,0.87,1.655
0,1.68,0.84,1.656
0,1.65,0.83,1.657
0,1.59,0.81,1.658
0,1.54,0.8,1.659
0,1.5,0.78,1.66
0,1.46,0.77,1.661
0,1.43,0.77,1.662
0,1.4,0.76,1.663
0,1.38,0.75,1.664
0,1.36,0.75,1.665
0,1.34,0.74,1.666
0,1.33,0.74,1.667
0,1.32,0.74,1.668
0,1.31,0.73,1.669
0,1.3,0.73,1.67
0,1.32,0.73,1.671
0,1.38,0.73,1.672
0,1.42,0.72,1.673
0,1.46,0.72,1.674
0,1.49,0.72,1.675
0,1.52,0.72,1.676
0,1.54,0.72,1.677
0,1.56,0.72,1.678
0,1.58,0.72,1.679
0,1.59,0.72,1.68
0,1.6,0.72,1.681
0,1.61,0.72,1.682
0,1.62,0.72,1.683
0,1.63,0.72,1.684
0,1.64,0.72,1.685
0,1.64,0.72,1.686
0,1.65,0.72,1.687
0,1.65,0.72,1.688
0,1.66,0.72,1.689
0,1.66,0.72,1.69
0,1.66,0.72,1.691
0,1.66,0.72,1.692
0,1.67,0.72,1.693
0,1.67,0.72,1.694
0,1.67,0.72,1.695
0,1.67,0.72,1.696
0,1.62,0.72,1.697
0,1.52,0.72,1.698
0,1.44,0.72,1.699
0,1.37,0.72,1.7
0,1.31,0.72,1.701
0,1.25,0.72,1.702
0,1.21,0.72,1.703
0,1.17,0.72,1.704
0,1.14,0.72,1.705
0,1.11,0.72,1.706
0,1.09,0.72,1.707
0,1.07,0.72,1.708
0,1.05,0.72,1.709
0,1.04,0.72,1.71
0,1.02,0.72,1.711
0,1.01,0.72,1.712
0,1,0.72,1.713
0,1,0.72,1.714
0,0.99,0.72,1.715
0,0.98,0.72,1.716
0,0.98,0.72,1.717
0,0.98,0.72,1.718
0,0.97,0.72,1.719
0,0.97,0.72,1.72
0,0.97,0.72,1.721
0,0.96,0.72,1.722
0,0.96,0.72,1.723
0,0.96,0.72,1.724
0,0.96,0.72,1.725
0,0.96,0.72,1.726
0,0.96,0.72,1.727
0,0.96,0.72,1.728
0,0.96,0.72,1.729
0,0.95,0.72,1.73
0,0.95,0.72,1.731
0,0.95,0.72,1.732
0,0.95,0.72,1.733
0,0.95,0.72,1.734
0,0.95,0.72,1.735
0,0.95,0.72,1.736
0,0.95,0.72,1.737
0,0.95,0.72,1.738
0,0.95,0.72,1.739
0,0.95,0.72,1.74
0,0.95,0.72,1.741
0,0.95,0.72,1.742
0,0.95,0.72,1.743
0,0.95,0.72,1.744
0,0.95,0.72,1.745
0,0.95,0.72,1.746
0,0.95,0.72,1.747
0,0.95,0.72,1.748
0,0.95,0.72,1.749
0,0.95,0.72,1.75
0,0.95,0.72,1.751
0,0.95,0.72,1.752
0,0.95,0.72,1.753
0,0.95,0.72,1.754
0,0.95,0.72,1.755
0,0.95,0.72,1.756
0,0.95,0.72,1.757
0,0.95,0.72,1.758
0,0.95,0.72,1.759
0,0.95,0.72,1.76
0,0.95,0.72,1.761
0,0.95,0.72,1.762
0,0.95,0.72,1.763
0,0.95,0.72,1.764
0,0.95,0.72,1.765
0,0.95,0.72,1.766
0,0.95,0.72,1.767
0,0.95,0.72,1.768
0,0.95,0.72,1.769
0,0.95,0.72,1.77
0,0.95,0.72,1.771
0,0.95,0.72,1.772
0,0.95,0.72,1.773
0,0.95,0.72,1.774
0,0.95,0.72,1.775
0,0.95,0.72,1.776
0,0.95,0.72,1.777
0,0.95,0.72,1.778
0,0.95,0.72,1.779
0,0.95,0.72,1.78
0,0.95,0.72,1.781
0,0.95,0.72,1.782
0,0.95,0.72,1.783
0,0.95,0.72,1.784
0,0.95,0.72,1.785
0,0.95,0.72,1.786
0,0.95,0.72,1.787
0,0.95,0.72,1.788
0,0.95,0.72,1.789
0,0.95,0.72,1.79
0,0.95,0.72,1.791
0,0.95,0.72,1.792
0,0.95,0.72,1.793
0,0.95,0.72,1.794
0,0.95,0.72,1.795
0,0.95,0.72,1.796
0,0.95,0.72,1.797
0,0.95,0.72,1.798
0,0.95,0.72,1.799
0,0.95,0.72,1.8
0,0.95,0.72,1.801
0,0.95,0.72,1.802
0,0.95,0.72,1.803
0,0.95,0.72,1.804
0,0.95,0.72,1.805
0,0.95,0.72,1.806
0,0.95,0.72,1.807
0,0.95,0.72,1.808
0,0.95,0.72,1.809
0,0.95,0.72,1.81
0,0.95,0.72,1.811
0,0.95,0.72,1.812
0,0.95,0.72,1.813
0,0.95,0.72,1.814
0,0.95,0.72,1.815
0,0.95,0.72,1.816
0,0.9,0.72,1.817
0,0.79,0.72,1.818
0,0.71,0.72,1.819
0,0.63,0.72,1.82
0,0.57,0.72,1.821
0,0.52,0.72,1.822
0,0.47,0.72,1.823
0,0.43,0.72,1.824
0,0.4,0.72,1.825
0,0.37,0.72,1.826
0,0.34,0.72,1.827
0,0.32,0.72,1.828
0,0.3,0.72,1.829
0,0.41,0.72,1.83
0,0.61,0.72,1.831
0,0.78,0.72,1.832
0,0.93,0.72,1.833
0,1.05,0.72,1.834
0,1.16,0.72,1.835
0,1.25,0.72,1.836
0,1.33,0.72,1.837
0,1.4,0.72,1.838
0,1.46,0.72,1.839
0,1.51,0.72,1.84
0,1.55,0.72,1.841
0,1.58,0.72,1.842
0,1.61,0.72,1.843
0,1.64,0.72,1.844
0,1.66,0.72,1.845
0,1.68,0.72,1.846
0,1.67,0.72,1.847
0,1.63,0.72,1.848
0,1.6,0.72,1.849
0,1.57,0.72,1.85
0,1.54,0.72,1.851
0,1.52,0.72,1.852
0,1.51,0.72,1.853
0,1.49,0.72,1.854
0,1.48,0.72,1.855
0,1.47,0.72,1.856
0,1.46,0.72,1.857
0,1.45,0.72,1.858
0,1.44,0.72,1.859
0,1.44,0.72,1.86
0,1.43,0.72,1.861
0,1.44,0.72,1.862
0,1.46,0.72,1.863
0,1.48,0.72,1.864
0,1.49,0.72,1.865
0,1.5,0.72,1.866
0,1.51,0.72,1.867
0,1.52,0.72,1.868
0,1.53,0.72,1.869
0,1.53,0.72,1.87
0,1.54,0.72,1.871
0,1.54,0.72,1.872
0,1.55,0.72,1.873
0,1.55,0.72,1.874
0,1.55,0.72,1.875
0,1.56,0.72,1.876
0,1.56,0.72,1.877
0,1.56,0.72,1.878
0,1.56,0.72,1.879
0,1.56,0.72,1.88
0,1.56,0.72,1.881
0,1.57,0.72,1.882
0,1.57,0.72,1.883
0,1.53,0.72,1.884
0,1.47,0.72,1.885
0,1.42,0.72,1.886
0,1.38,0.72,1.887
0,1.34,0.72,1.888
0,1.31,0.72,1.889
0,1.28,0.72,1.89
0,1.26,0.72,1.891
0,1.24,0.72,1.892
0,1.22,0.72,1.893
0,1.2,0.72,1.894
0,1.19,0.72,1.895
0,1.18,0.72,1.896
0,1.17,0.72,1.897
0,1.16,0.72,1.898
0,1.16,0.72,1.899
0,1.15,0.72,1.9
0,1.15,0.72,1.901
0,1.14,0.72,1.902
0,1.14,0.72,1.903
0,1.13,0.72,1.904
0,1.13,0.72,1.905
0,1.13,0.72,1.906
0,1.13,0.72,1.907
0,1.13,0.72,1.908
0,1.13,0.72,1.909
0,1.12,0.72,1.91
0,1.12,0.72,1.911
0,1.12,0.72,1.912
0,1.12,0.72,1.913
0,1.12,0.72,1.914
0,1.12,0.72,1.915
0,1.12,0.72,1.916
0,1.12,0.72,1.917
0,1.12,0.72,1.918
0,1.12,0.72,1.919
0,1.12,0.72,1.92
0,1.12,0.72,1.921
0,1.12,0.72,1.922
0,1.12,0.72,1.923
0,1.12,0.72,1.924
0,1.12,0.72,1.925
0,1.12,0.72,1.926
0,1.12,0.72,1.927
0,1.12,0.72,1.928
0,1.12,0.72,1.929
0,1.12,0.72,1.93
0,1.12,0.72,1.931
0,1.12,0.72,1.932
0,1.12,0.72,1.933
0,1.12,0.72,1.934
0,1.12,0.72,1.935
0,1.12,0.72,1.936
0,1.12,0.72,1.937
0,1.12,0.72,1.938
0,1.12,0.72,1.939
0,1.12,0.72,1.94
0,1.12,0.72,1.941
0,1.12,0.72,1.942
0,1.12,0.72,1.943
0,1.12,0.72,1.944
0,1.12,0.72,1.945
0,1.12,0.72,1.946
0,1.12,0.72,1.947
0,1.12,0.72,1.948
0,1.12,0.72,1.949
0,1.12,0.72,1.95
0,1.12,0.72,1.951
0,1.12,0.72,1.952
0,1.12,0.72,1.953
0,1.12,0.72,1.954
0,1.12,0.72,1.955
0,1.12,0.72,1.956
0,1.12,0.72,1.957
0,1.12,0.72,1.958
0,1.12,0.72,1.959
0,1.12,0.72,1.96
0,1.12,0.72,1.961
0,1.12,0.72,1.962
0,1.12,0.72,1.963
0,1.12,0.72,1.964
0,1.12,0.72,1.965
0,1.12,0.72,1.966
0,1.12,0.72,1.967
0,1.12,0.72,1.968
0,1.12,0.72,1.969
0,1.12,0.72,1.97
0,1.12,0.72,1.971
0,1.12,0.72,1.972
0,1.12,0.72,1.973
0,1.12,0.72,1.974
0,1.12,0.72,1.975
0,1.12,0.72,1.976
0,1.12,0.72,1.977
0,1.12,0.72,1.978
0,1.12,0.72,1.979
0,1.12,0.72,1.98
0,1.12,0.72,1.981
0,1.12,0.72,1.982
0,1.12,0.72,1.983
0,1.12,0.72,1.984
0,1.12,0.72,1.985
0,1.12,0.72,1.986
0,1.12,0.72,1.987
0,1.12,0.72,1.988
0,1.12,0.72,1.989
0,1.12,0.72,1.99
0,1.12,0.72,1.991
0,1.12,0.72,1.992
0,1.12,0.72,1.993
0,1.12,0.72,1.994
0,1.12,0.72,1.995
0,1.12,0.72,1.996
0,1.12,0.72,1.997
0,1.12,0.72,1.998
0,1.12,0.72,1.999
0,1.12,0.72,2
0,1.12,0.72,2.001
0,1.12,0.72,2.002
0,1.12,0.72,2.003
0,1.12,0.72,2.004
0,1.12,0.72,2.005
0,1.12,0.72,2.006
0,1.12,0.72,2.007
